SEASON,TEAM_NAME,GAME_DATE,MATCHUP,WIN,TEAM_PTS_AVG,TEAM_AST_AVG,TEAM_REB_AVG
2199,Atlanta Hawks,1992-04-17,ATL vs. CHI,0,,,
2199,Atlanta Hawks,1992-04-15,ATL vs. NYK,1,,,
2199,Atlanta Hawks,1992-04-13,ATL @ CHI,0,,,
2199,Atlanta Hawks,1992-04-11,ATL vs. NJN,1,,,
2199,Atlanta Hawks,1992-04-09,ATL @ ORL,0,,,
2199,Atlanta Hawks,1992-04-07,ATL @ NJN,1,,,
2199,Atlanta Hawks,1992-04-04,ATL vs. PHL,0,,,
2199,Atlanta Hawks,1992-04-03,ATL @ NYK,0,,,
2199,Atlanta Hawks,1992-04-01,ATL @ IND,0,,,
2199,Atlanta Hawks,1992-03-29,ATL @ BOS,0,,,
2199,Atlanta Hawks,1992-03-27,ATL @ MIN,1,,,
2199,Atlanta Hawks,1992-03-26,ATL vs. WAS,1,,,
2199,Atlanta Hawks,1992-03-23,ATL vs. GOS,1,,,
2199,Atlanta Hawks,1992-03-22,ATL @ CLE,0,,,
2199,Atlanta Hawks,1992-03-20,ATL @ CHH,1,,,
2199,Atlanta Hawks,1992-03-18,ATL vs. ORL,0,,,
2199,Atlanta Hawks,1992-03-16,ATL @ DET,1,,,
2199,Atlanta Hawks,1992-03-14,ATL vs. MIA,1,,,
2199,Atlanta Hawks,1992-03-13,ATL vs. POR,0,,,
2199,Atlanta Hawks,1992-03-11,ATL vs. LAL,0,,,
2199,Atlanta Hawks,1992-03-10,ATL @ SAN,0,,,
2199,Atlanta Hawks,1992-03-07,ATL vs. CLE,0,,,
2199,Atlanta Hawks,1992-03-06,ATL vs. IND,0,,,
2199,Atlanta Hawks,1992-03-04,ATL @ PHL,0,,,
2199,Atlanta Hawks,1992-03-01,ATL @ MIL,0,,,
2199,Atlanta Hawks,1992-02-28,ATL vs. BOS,1,,,
2199,Atlanta Hawks,1992-02-24,ATL vs. DEN,1,,,
2199,Atlanta Hawks,1992-02-22,ATL vs. NJN,1,,,
2199,Atlanta Hawks,1992-02-21,ATL vs. CHI,0,,,
2199,Atlanta Hawks,1992-02-19,ATL vs. WAS,0,,,
2199,Atlanta Hawks,1992-02-17,ATL @ WAS,1,,,
2199,Atlanta Hawks,1992-02-14,ATL @ ORL,1,,,
2199,Atlanta Hawks,1992-02-13,ATL @ MIA,0,,,
2199,Atlanta Hawks,1992-02-11,ATL vs. CHH,0,,,
2199,Atlanta Hawks,1992-02-06,ATL vs. ORL,1,,,
2199,Atlanta Hawks,1992-02-03,ATL vs. SEA,0,,,
2199,Atlanta Hawks,1992-02-01,ATL vs. DET,0,,,
2199,Atlanta Hawks,1992-01-31,ATL @ IND,0,,,
2199,Atlanta Hawks,1992-01-29,ATL @ MIL,1,,,
2199,Atlanta Hawks,1992-01-28,ATL vs. PHL,1,,,
2199,Atlanta Hawks,1992-01-24,ATL @ POR,0,,,
2199,Atlanta Hawks,1992-01-22,ATL @ GOS,0,,,
2199,Atlanta Hawks,1992-01-21,ATL @ SEA,1,,,
2199,Atlanta Hawks,1992-01-19,ATL @ DEN,1,,,
2199,Atlanta Hawks,1992-01-17,ATL @ LAC,0,,,
2199,Atlanta Hawks,1992-01-16,ATL @ UTH,0,,,
2199,Atlanta Hawks,1992-01-14,ATL vs. MIL,1,,,
2199,Atlanta Hawks,1992-01-11,ATL @ IND,0,,,
2199,Atlanta Hawks,1992-01-09,ATL vs. DAL,1,,,
2199,Atlanta Hawks,1992-01-07,ATL @ NYK,1,,,
2199,Atlanta Hawks,1992-01-06,ATL vs. HOU,1,,,
2199,Atlanta Hawks,1992-01-04,ATL vs. LAC,1,,,
2199,Atlanta Hawks,1992-01-02,ATL vs. PHX,1,,,
2199,Atlanta Hawks,1991-12-28,ATL vs. MIN,1,,,
2199,Atlanta Hawks,1991-12-26,ATL vs. CHI,0,,,
2199,Atlanta Hawks,1991-12-23,ATL @ NJN,0,,,
2199,Atlanta Hawks,1991-12-21,ATL @ CHI,0,,,
2199,Atlanta Hawks,1991-12-20,ATL vs. CLE,0,,,
2199,Atlanta Hawks,1991-12-17,ATL vs. IND,1,,,
2199,Atlanta Hawks,1991-12-14,ATL @ MIA,0,,,
2199,Atlanta Hawks,1991-12-12,ATL @ CLE,0,,,
2199,Atlanta Hawks,1991-12-10,ATL vs. MIL,1,,,
2199,Atlanta Hawks,1991-12-07,ATL vs. NYK,0,,,
2199,Atlanta Hawks,1991-12-05,ATL @ HOU,1,,,
2199,Atlanta Hawks,1991-12-03,ATL @ DAL,1,,,
2199,Atlanta Hawks,1991-11-30,ATL vs. BOS,1,,,
2199,Atlanta Hawks,1991-11-29,ATL vs. SAN,0,,,
2199,Atlanta Hawks,1991-11-27,ATL @ DET,0,,,
2199,Atlanta Hawks,1991-11-26,ATL vs. DET,0,,,
2199,Atlanta Hawks,1991-11-23,ATL @ WAS,0,,,
2199,Atlanta Hawks,1991-11-22,ATL @ PHL,1,,,
2199,Atlanta Hawks,1991-11-20,ATL vs. SAC,1,,,
2199,Atlanta Hawks,1991-11-17,ATL @ LAL,0,,,
2199,Atlanta Hawks,1991-11-15,ATL @ PHX,1,,,
2199,Atlanta Hawks,1991-11-14,ATL @ SAC,0,,,
2199,Atlanta Hawks,1991-11-12,ATL vs. CHH,1,,,
2199,Atlanta Hawks,1991-11-09,ATL vs. MIA,1,,,
2199,Atlanta Hawks,1991-11-08,ATL @ BOS,1,,,
2199,Atlanta Hawks,1991-11-06,ATL @ CHH,0,,,
2199,Atlanta Hawks,1991-11-05,ATL vs. UTH,1,,,
2199,Atlanta Hawks,1991-11-02,ATL vs. DET,0,,,
4199,Atlanta Hawks,1991-05-05,ATL @ DET,0,,,
4199,Atlanta Hawks,1991-05-02,ATL vs. DET,1,,,
4199,Atlanta Hawks,1991-04-30,ATL vs. DET,0,,,
4199,Atlanta Hawks,1991-04-28,ATL @ DET,0,,,
4199,Atlanta Hawks,1991-04-26,ATL @ DET,1,,,
2199,Atlanta Hawks,1991-04-21,ATL @ BOS,1,,,
2199,Atlanta Hawks,1991-04-19,ATL vs. DET,0,,,
2199,Atlanta Hawks,1991-04-17,ATL vs. CHH,0,,,
2199,Atlanta Hawks,1991-04-16,ATL @ ORL,0,,,
2199,Atlanta Hawks,1991-04-13,ATL vs. MIL,1,,,
2199,Atlanta Hawks,1991-04-11,ATL @ MIN,0,,,
2199,Atlanta Hawks,1991-04-09,ATL @ CLE,1,,,
2199,Atlanta Hawks,1991-04-08,ATL vs. WAS,1,,,
2199,Atlanta Hawks,1991-04-06,ATL vs. IND,1,,,
2199,Atlanta Hawks,1991-04-04,ATL @ CHH,0,,,
2199,Atlanta Hawks,1991-03-30,ATL @ MIL,0,,,
2199,Atlanta Hawks,1991-03-28,ATL vs. HOU,0,,,
2199,Atlanta Hawks,1991-03-26,ATL @ IND,0,,,
2199,Atlanta Hawks,1991-03-23,ATL vs. MIA,1,,,
2199,Atlanta Hawks,1991-03-22,ATL @ WAS,0,,,
2199,Atlanta Hawks,1991-03-20,ATL @ CHI,0,,,
2199,Atlanta Hawks,1991-03-19,ATL vs. BOS,1,,,
2199,Atlanta Hawks,1991-03-16,ATL @ PHX,0,,,
2199,Atlanta Hawks,1991-03-15,ATL @ DAL,1,,,
2199,Atlanta Hawks,1991-03-12,ATL vs. PHL,0,,,
2199,Atlanta Hawks,1991-03-10,ATL vs. CHI,0,,,
2199,Atlanta Hawks,1991-03-08,ATL @ MIA,1,,,
2199,Atlanta Hawks,1991-03-07,ATL vs. PHX,0,,,
2199,Atlanta Hawks,1991-03-05,ATL vs. DEN,1,,,
2199,Atlanta Hawks,1991-03-03,ATL @ MIL,1,,,
2199,Atlanta Hawks,1991-02-28,ATL vs. POR,1,,,
2199,Atlanta Hawks,1991-02-27,ATL @ PHL,0,,,
2199,Atlanta Hawks,1991-02-25,ATL vs. SAC,1,,,
2199,Atlanta Hawks,1991-02-23,ATL vs. DAL,1,,,
2199,Atlanta Hawks,1991-02-22,ATL vs. LAL,1,,,
2199,Atlanta Hawks,1991-02-20,ATL @ DET,0,,,
2199,Atlanta Hawks,1991-02-19,ATL @ NYK,1,,,
2199,Atlanta Hawks,1991-02-16,ATL vs. SEA,1,,,
2199,Atlanta Hawks,1991-02-13,ATL @ NJN,0,,,
2199,Atlanta Hawks,1991-02-12,ATL @ CHI,0,,,
2199,Atlanta Hawks,1991-02-07,ATL vs. CHH,1,,,
2199,Atlanta Hawks,1991-02-05,ATL vs. CLE,1,,,
2199,Atlanta Hawks,1991-02-02,ATL @ DEN,0,,,
2199,Atlanta Hawks,1991-01-31,ATL @ LAL,0,,,
2199,Atlanta Hawks,1991-01-29,ATL @ UTH,0,,,
2199,Atlanta Hawks,1991-01-28,ATL @ POR,0,,,
2199,Atlanta Hawks,1991-01-26,ATL @ SEA,0,,,
2199,Atlanta Hawks,1991-01-23,ATL @ WAS,0,,,
2199,Atlanta Hawks,1991-01-22,ATL vs. MIA,1,,,
2199,Atlanta Hawks,1991-01-19,ATL vs. NJN,1,,,
2199,Atlanta Hawks,1991-01-18,ATL vs. CHI,1,,,
2199,Atlanta Hawks,1991-01-15,ATL @ IND,1,,,
2199,Atlanta Hawks,1991-01-14,ATL vs. NYK,1,,,
2199,Atlanta Hawks,1991-01-12,ATL @ NYK,0,,,
2199,Atlanta Hawks,1991-01-11,ATL @ CHI,0,,,
2199,Atlanta Hawks,1991-01-08,ATL vs. SAN,1,,,
2199,Atlanta Hawks,1991-01-05,ATL vs. MIN,1,,,
2199,Atlanta Hawks,1991-01-04,ATL vs. IND,1,,,
2199,Atlanta Hawks,1991-01-02,ATL vs. LAC,1,,,
2199,Atlanta Hawks,1990-12-29,ATL vs. GOS,1,,,
2199,Atlanta Hawks,1990-12-28,ATL vs. BOS,1,,,
2199,Atlanta Hawks,1990-12-26,ATL @ NJN,1,,,
2199,Atlanta Hawks,1990-12-23,ATL @ BOS,0,,,
2199,Atlanta Hawks,1990-12-21,ATL @ DET,0,,,
2199,Atlanta Hawks,1990-12-20,ATL vs. UTH,1,,,
2199,Atlanta Hawks,1990-12-17,ATL @ CLE,1,,,
2199,Atlanta Hawks,1990-12-15,ATL vs. WAS,1,,,
2199,Atlanta Hawks,1990-12-13,ATL vs. NJN,1,,,
2199,Atlanta Hawks,1990-12-12,ATL @ MIA,1,,,
2199,Atlanta Hawks,1990-12-08,ATL vs. NYK,1,,,
2199,Atlanta Hawks,1990-12-07,ATL vs. MIL,0,,,
2199,Atlanta Hawks,1990-12-05,ATL @ SAN,1,,,
2199,Atlanta Hawks,1990-12-04,ATL @ HOU,1,,,
2199,Atlanta Hawks,1990-11-30,ATL vs. CLE,0,,,
2199,Atlanta Hawks,1990-11-27,ATL vs. DET,0,,,
2199,Atlanta Hawks,1990-11-24,ATL vs. PHL,0,,,
2199,Atlanta Hawks,1990-11-21,ATL @ MIL,0,,,
2199,Atlanta Hawks,1990-11-20,ATL @ CHH,0,,,
2199,Atlanta Hawks,1990-11-17,ATL @ DET,0,,,
2199,Atlanta Hawks,1990-11-16,ATL vs. CHH,0,,,
2199,Atlanta Hawks,1990-11-14,ATL @ PHL,0,,,
2199,Atlanta Hawks,1990-11-13,ATL vs. CLE,0,,,
2199,Atlanta Hawks,1990-11-10,ATL @ LAC,1,,,
2199,Atlanta Hawks,1990-11-09,ATL @ GOS,0,,,
2199,Atlanta Hawks,1990-11-06,ATL @ SAC,1,,,
2199,Atlanta Hawks,1990-11-03,ATL vs. IND,1,,,
2199,Atlanta Hawks,1990-11-02,ATL vs. ORL,1,,,
2198,Atlanta Hawks,1990-04-21,ATL vs. MIA,1,,,
2198,Atlanta Hawks,1990-04-20,ATL @ NYK,1,,,
2198,Atlanta Hawks,1990-04-17,ATL vs. NJN,1,,,
2198,Atlanta Hawks,1990-04-14,ATL @ MIL,0,,,
2198,Atlanta Hawks,1990-04-13,ATL @ DET,1,,,
2198,Atlanta Hawks,1990-04-11,ATL vs. MIL,1,,,
2198,Atlanta Hawks,1990-04-10,ATL @ PHL,1,,,
2198,Atlanta Hawks,1990-04-07,ATL vs. PHL,0,,,
2198,Atlanta Hawks,1990-04-05,ATL vs. DET,0,,,
2198,Atlanta Hawks,1990-04-04,ATL @ CLE,0,,,
2198,Atlanta Hawks,1990-04-01,ATL @ GOS,1,,,
2198,Atlanta Hawks,1990-03-30,ATL @ LAC,1,,,
2198,Atlanta Hawks,1990-03-29,ATL @ POR,0,,,
2198,Atlanta Hawks,1990-03-26,ATL vs. DEN,1,,,
2198,Atlanta Hawks,1990-03-24,ATL vs. CHH,1,,,
2198,Atlanta Hawks,1990-03-23,ATL @ BOS,0,,,
2198,Atlanta Hawks,1990-03-21,ATL vs. CHI,0,,,
2198,Atlanta Hawks,1990-03-19,ATL vs. DAL,0,,,
2198,Atlanta Hawks,1990-03-17,ATL @ WAS,1,,,
2198,Atlanta Hawks,1990-03-16,ATL @ IND,1,,,
2198,Atlanta Hawks,1990-03-13,ATL vs. BOS,0,,,
2198,Atlanta Hawks,1990-03-11,ATL vs. LAL,0,,,
2198,Atlanta Hawks,1990-03-09,ATL vs. SEA,1,,,
2198,Atlanta Hawks,1990-03-06,ATL vs. PHX,0,,,
2198,Atlanta Hawks,1990-03-03,ATL @ NJN,0,,,
2198,Atlanta Hawks,1990-03-02,ATL vs. MIL,1,,,
2198,Atlanta Hawks,1990-02-28,ATL vs. IND,1,,,
2198,Atlanta Hawks,1990-02-26,ATL vs. MIA,1,,,
2198,Atlanta Hawks,1990-02-24,ATL vs. HOU,1,,,
2198,Atlanta Hawks,1990-02-23,ATL vs. DET,1,,,
2198,Atlanta Hawks,1990-02-21,ATL @ IND,0,,,
2198,Atlanta Hawks,1990-02-20,ATL vs. WAS,0,,,
2198,Atlanta Hawks,1990-02-18,ATL @ MIN,0,,,
2198,Atlanta Hawks,1990-02-16,ATL @ CLE,0,,,
2198,Atlanta Hawks,1990-02-15,ATL vs. ORL,1,,,
2198,Atlanta Hawks,1990-02-13,ATL vs. NYK,0,,,
2198,Atlanta Hawks,1990-02-08,ATL @ HOU,1,,,
2198,Atlanta Hawks,1990-02-06,ATL @ SAN,0,,,
2198,Atlanta Hawks,1990-02-04,ATL @ DEN,0,,,
2198,Atlanta Hawks,1990-02-02,ATL @ LAL,0,,,
2198,Atlanta Hawks,1990-02-01,ATL @ PHX,0,,,
2198,Atlanta Hawks,1990-01-30,ATL vs. DET,0,,,
2198,Atlanta Hawks,1990-01-29,ATL @ CHI,0,,,
2198,Atlanta Hawks,1990-01-27,ATL @ ORL,1,,,
2198,Atlanta Hawks,1990-01-24,ATL vs. CLE,1,,,
2198,Atlanta Hawks,1990-01-23,ATL @ CHH,1,,,
2198,Atlanta Hawks,1990-01-19,ATL vs. CHI,0,,,
2198,Atlanta Hawks,1990-01-17,ATL @ UTH,0,,,
2198,Atlanta Hawks,1990-01-16,ATL @ SAC,0,,,
2198,Atlanta Hawks,1990-01-13,ATL @ SEA,0,,,
2198,Atlanta Hawks,1990-01-10,ATL vs. LAC,0,,,
2198,Atlanta Hawks,1990-01-07,ATL @ NJN,0,,,
2198,Atlanta Hawks,1990-01-06,ATL vs. NJN,1,,,
2198,Atlanta Hawks,1990-01-04,ATL @ NYK,0,,,
2198,Atlanta Hawks,1990-01-02,ATL vs. MIL,1,,,
2198,Atlanta Hawks,1989-12-30,ATL @ IND,0,,,
2198,Atlanta Hawks,1989-12-27,ATL @ DAL,0,,,
2198,Atlanta Hawks,1989-12-25,ATL vs. CLE,1,,,
2198,Atlanta Hawks,1989-12-22,ATL vs. CHI,0,,,
2198,Atlanta Hawks,1989-12-21,ATL @ MIA,1,,,
2198,Atlanta Hawks,1989-12-19,ATL vs. SAC,1,,,
2198,Atlanta Hawks,1989-12-15,ATL vs. NYK,0,,,
2198,Atlanta Hawks,1989-12-13,ATL @ PHL,0,,,
2198,Atlanta Hawks,1989-12-12,ATL vs. SAN,1,,,
2198,Atlanta Hawks,1989-12-09,ATL vs. MIN,1,,,
2198,Atlanta Hawks,1989-12-08,ATL vs. POR,1,,,
2198,Atlanta Hawks,1989-12-06,ATL @ ORL,1,,,
2198,Atlanta Hawks,1989-12-02,ATL vs. PHL,1,,,
2198,Atlanta Hawks,1989-12-01,ATL vs. UTH,1,,,
2198,Atlanta Hawks,1989-11-29,ATL @ WAS,1,,,
2198,Atlanta Hawks,1989-11-28,ATL @ CHI,0,,,
2198,Atlanta Hawks,1989-11-25,ATL vs. BOS,1,,,
2198,Atlanta Hawks,1989-11-24,ATL @ MIA,1,,,
2198,Atlanta Hawks,1989-11-22,ATL @ MIL,0,,,
2198,Atlanta Hawks,1989-11-21,ATL @ DET,1,,,
2198,Atlanta Hawks,1989-11-18,ATL vs. GOS,1,,,
2198,Atlanta Hawks,1989-11-17,ATL @ CLE,0,,,
2198,Atlanta Hawks,1989-11-13,ATL @ ORL,1,,,
2198,Atlanta Hawks,1989-11-11,ATL vs. ORL,1,,,
2198,Atlanta Hawks,1989-11-10,ATL @ BOS,0,,,
2198,Atlanta Hawks,1989-11-07,ATL vs. WAS,0,,,
2198,Atlanta Hawks,1989-11-03,ATL vs. IND,0,,,
4198,Atlanta Hawks,1989-05-07,ATL vs. MIL,0,,,
4198,Atlanta Hawks,1989-05-05,ATL @ MIL,1,,,
4198,Atlanta Hawks,1989-05-02,ATL @ MIL,0,,,
4198,Atlanta Hawks,1989-04-29,ATL vs. MIL,0,,,
4198,Atlanta Hawks,1989-04-27,ATL vs. MIL,1,,,
2198,Atlanta Hawks,1989-04-23,ATL @ DET,0,,,
2198,Atlanta Hawks,1989-04-21,ATL vs. CLE,1,,,
2198,Atlanta Hawks,1989-04-19,ATL @ MIL,1,,,
2198,Atlanta Hawks,1989-04-18,ATL @ IND,1,,,
2198,Atlanta Hawks,1989-04-15,ATL vs. MIL,1,,,
2198,Atlanta Hawks,1989-04-13,ATL vs. BOS,1,,,
2198,Atlanta Hawks,1989-04-10,ATL @ CHH,1,,,
2198,Atlanta Hawks,1989-04-09,ATL vs. CHI,1,,,
2198,Atlanta Hawks,1989-04-07,ATL vs. HOU,1,,,
2198,Atlanta Hawks,1989-04-05,ATL vs. PHL,1,,,
2198,Atlanta Hawks,1989-04-04,ATL @ CLE,0,,,
2198,Atlanta Hawks,1989-04-02,ATL @ IND,1,,,
2198,Atlanta Hawks,1989-03-31,ATL vs. NJN,1,,,
2198,Atlanta Hawks,1989-03-29,ATL vs. WAS,1,,,
2198,Atlanta Hawks,1989-03-28,ATL @ NJN,0,,,
2198,Atlanta Hawks,1989-03-25,ATL @ NYK,1,,,
2198,Atlanta Hawks,1989-03-21,ATL vs. DET,0,,,
2198,Atlanta Hawks,1989-03-19,ATL @ LAL,1,,,
2198,Atlanta Hawks,1989-03-17,ATL @ GOS,0,,,
2198,Atlanta Hawks,1989-03-16,ATL @ SAC,1,,,
2198,Atlanta Hawks,1989-03-14,ATL vs. PHX,0,,,
2198,Atlanta Hawks,1989-03-11,ATL vs. MIA,1,,,
2198,Atlanta Hawks,1989-03-08,ATL @ WAS,0,,,
2198,Atlanta Hawks,1989-03-07,ATL vs. LAL,0,,,
2198,Atlanta Hawks,1989-03-05,ATL vs. UTH,0,,,
2198,Atlanta Hawks,1989-03-03,ATL vs. CHH,1,,,
2198,Atlanta Hawks,1989-03-01,ATL @ BOS,0,,,
2198,Atlanta Hawks,1989-02-27,ATL vs. DAL,1,,,
2198,Atlanta Hawks,1989-02-25,ATL vs. CHI,1,,,
2198,Atlanta Hawks,1989-02-23,ATL vs. IND,1,,,
2198,Atlanta Hawks,1989-02-20,ATL vs. LAC,1,,,
2198,Atlanta Hawks,1989-02-19,ATL @ MIA,0,,,
2198,Atlanta Hawks,1989-02-17,ATL vs. CLE,1,,,
2198,Atlanta Hawks,1989-02-15,ATL @ NJN,1,,,
2198,Atlanta Hawks,1989-02-14,ATL @ CHI,1,,,
2198,Atlanta Hawks,1989-02-09,ATL @ CHH,0,,,
2198,Atlanta Hawks,1989-02-08,ATL vs. NYK,0,,,
2198,Atlanta Hawks,1989-02-04,ATL @ PHX,1,,,
2198,Atlanta Hawks,1989-02-02,ATL @ DEN,0,,,
2198,Atlanta Hawks,1989-02-01,ATL @ UTH,1,,,
2198,Atlanta Hawks,1989-01-30,ATL @ LAC,1,,,
2198,Atlanta Hawks,1989-01-28,ATL @ POR,0,,,
2198,Atlanta Hawks,1989-01-27,ATL @ SEA,0,,,
2198,Atlanta Hawks,1989-01-24,ATL vs. CLE,1,,,
2198,Atlanta Hawks,1989-01-21,ATL vs. CHH,1,,,
2198,Atlanta Hawks,1989-01-17,ATL vs. MIL,1,,,
2198,Atlanta Hawks,1989-01-16,ATL @ WAS,1,,,
2198,Atlanta Hawks,1989-01-14,ATL @ NYK,0,,,
2198,Atlanta Hawks,1989-01-13,ATL @ PHL,0,,,
2198,Atlanta Hawks,1989-01-10,ATL vs. CHI,0,,,
2198,Atlanta Hawks,1989-01-07,ATL vs. NJN,1,,,
2198,Atlanta Hawks,1989-01-06,ATL @ DET,0,,,
2198,Atlanta Hawks,1989-01-04,ATL @ IND,0,,,
2198,Atlanta Hawks,1989-01-03,ATL vs. DET,1,,,
2198,Atlanta Hawks,1988-12-30,ATL @ MIL,1,,,
2198,Atlanta Hawks,1988-12-27,ATL vs. NYK,1,,,
2198,Atlanta Hawks,1988-12-23,ATL vs. IND,1,,,
2198,Atlanta Hawks,1988-12-20,ATL vs. SEA,1,,,
2198,Atlanta Hawks,1988-12-17,ATL @ CLE,0,,,
2198,Atlanta Hawks,1988-12-16,ATL vs. MIL,1,,,
2198,Atlanta Hawks,1988-12-14,ATL vs. PHL,1,,,
2198,Atlanta Hawks,1988-12-13,ATL @ CHI,1,,,
2198,Atlanta Hawks,1988-12-10,ATL vs. DEN,0,,,
2198,Atlanta Hawks,1988-12-09,ATL vs. DET,0,,,
2198,Atlanta Hawks,1988-12-07,ATL @ BOS,1,,,
2198,Atlanta Hawks,1988-12-06,ATL vs. SAC,1,,,
2198,Atlanta Hawks,1988-12-03,ATL vs. POR,1,,,
2198,Atlanta Hawks,1988-12-01,ATL vs. WAS,1,,,
2198,Atlanta Hawks,1988-11-29,ATL vs. SAN,1,,,
2198,Atlanta Hawks,1988-11-26,ATL vs. BOS,1,,,
2198,Atlanta Hawks,1988-11-25,ATL @ DAL,0,,,
2198,Atlanta Hawks,1988-11-23,ATL @ SAN,0,,,
2198,Atlanta Hawks,1988-11-21,ATL @ HOU,0,,,
2198,Atlanta Hawks,1988-11-19,ATL vs. GOS,1,,,
2198,Atlanta Hawks,1988-11-18,ATL @ CHI,0,,,
2198,Atlanta Hawks,1988-11-15,ATL @ CLE,1,,,
2198,Atlanta Hawks,1988-11-12,ATL vs. CHH,1,,,
2198,Atlanta Hawks,1988-11-11,ATL @ PHL,0,,,
2198,Atlanta Hawks,1988-11-09,ATL @ DET,0,,,
2198,Atlanta Hawks,1988-11-08,ATL vs. IND,1,,,
2198,Atlanta Hawks,1988-11-05,ATL @ MIL,1,,,
2198,Atlanta Hawks,1988-11-04,ATL @ NJN,1,,,
4198,Atlanta Hawks,1988-05-22,ATL @ BOS,0,,,
4198,Atlanta Hawks,1988-05-20,ATL vs. BOS,0,,,
4198,Atlanta Hawks,1988-05-18,ATL @ BOS,1,,,
4198,Atlanta Hawks,1988-05-16,ATL vs. BOS,1,,,
4198,Atlanta Hawks,1988-05-15,ATL vs. BOS,1,,,
4198,Atlanta Hawks,1988-05-13,ATL @ BOS,0,,,
4198,Atlanta Hawks,1988-05-11,ATL @ BOS,0,,,
4198,Atlanta Hawks,1988-05-08,ATL vs. MIL,1,,,
4198,Atlanta Hawks,1988-05-06,ATL @ MIL,0,,,
4198,Atlanta Hawks,1988-05-04,ATL @ MIL,0,,,
4198,Atlanta Hawks,1988-05-01,ATL vs. MIL,1,,,
4198,Atlanta Hawks,1988-04-29,ATL vs. MIL,1,,,
2198,Atlanta Hawks,1988-04-23,ATL @ WAS,0,,,
2198,Atlanta Hawks,1988-04-22,ATL vs. BOS,1,,,
2198,Atlanta Hawks,1988-04-20,ATL vs. IND,0,,,
2198,Atlanta Hawks,1988-04-19,ATL @ NJN,1,,,
2198,Atlanta Hawks,1988-04-16,ATL vs. NYK,0,,,
2198,Atlanta Hawks,1988-04-15,ATL @ PHL,1,,,
2198,Atlanta Hawks,1988-04-12,ATL @ CLE,0,,,
2198,Atlanta Hawks,1988-04-11,ATL vs. WAS,0,,,
2198,Atlanta Hawks,1988-04-09,ATL vs. DET,0,,,
2198,Atlanta Hawks,1988-04-07,ATL vs. NJN,1,,,
2198,Atlanta Hawks,1988-04-05,ATL vs. MIL,1,,,
2198,Atlanta Hawks,1988-04-03,ATL @ IND,1,,,
2198,Atlanta Hawks,1988-04-01,ATL @ PHL,1,,,
2198,Atlanta Hawks,1988-03-30,ATL @ DET,1,,,
2198,Atlanta Hawks,1988-03-29,ATL vs. DAL,1,,,
2198,Atlanta Hawks,1988-03-26,ATL vs. CLE,1,,,
2198,Atlanta Hawks,1988-03-24,ATL @ WAS,0,,,
2198,Atlanta Hawks,1988-03-22,ATL @ MIL,0,,,
2198,Atlanta Hawks,1988-03-21,ATL vs. MIL,1,,,
2198,Atlanta Hawks,1988-03-19,ATL @ NYK,0,,,
2198,Atlanta Hawks,1988-03-18,ATL @ NJN,1,,,
2198,Atlanta Hawks,1988-03-15,ATL vs. PHL,1,,,
2198,Atlanta Hawks,1988-03-13,ATL @ BOS,0,,,
2198,Atlanta Hawks,1988-03-11,ATL vs. NYK,1,,,
2198,Atlanta Hawks,1988-03-08,ATL vs. PHX,1,,,
2198,Atlanta Hawks,1988-03-05,ATL vs. MIL,0,,,
2198,Atlanta Hawks,1988-03-01,ATL vs. DET,0,,,
2198,Atlanta Hawks,1988-02-27,ATL vs. POR,0,,,
2198,Atlanta Hawks,1988-02-26,ATL @ IND,1,,,
2198,Atlanta Hawks,1988-02-23,ATL vs. IND,1,,,
2198,Atlanta Hawks,1988-02-21,ATL vs. SEA,1,,,
2198,Atlanta Hawks,1988-02-19,ATL vs. LAL,0,,,
2198,Atlanta Hawks,1988-02-16,ATL vs. SAC,0,,,
2198,Atlanta Hawks,1988-02-15,ATL @ CHI,0,,,
2198,Atlanta Hawks,1988-02-13,ATL vs. WAS,1,,,
2198,Atlanta Hawks,1988-02-12,ATL @ DET,0,,,
2198,Atlanta Hawks,1988-02-09,ATL vs. PHL,1,,,
2198,Atlanta Hawks,1988-02-04,ATL @ SEA,1,,,
2198,Atlanta Hawks,1988-02-02,ATL @ POR,0,,,
2198,Atlanta Hawks,1988-01-30,ATL @ UTH,0,,,
2198,Atlanta Hawks,1988-01-29,ATL @ LAL,0,,,
2198,Atlanta Hawks,1988-01-26,ATL vs. BOS,0,,,
2198,Atlanta Hawks,1988-01-24,ATL vs. NJN,1,,,
2198,Atlanta Hawks,1988-01-22,ATL @ BOS,0,,,
2198,Atlanta Hawks,1988-01-21,ATL @ CLE,1,,,
2198,Atlanta Hawks,1988-01-19,ATL vs. CHI,1,,,
2198,Atlanta Hawks,1988-01-18,ATL @ NYK,0,,,
2198,Atlanta Hawks,1988-01-16,ATL @ DAL,1,,,
2198,Atlanta Hawks,1988-01-14,ATL @ DEN,0,,,
2198,Atlanta Hawks,1988-01-13,ATL @ SAN,1,,,
2198,Atlanta Hawks,1988-01-09,ATL vs. DEN,1,,,
2198,Atlanta Hawks,1988-01-08,ATL vs. CLE,1,,,
2198,Atlanta Hawks,1988-01-06,ATL @ DET,0,,,
2198,Atlanta Hawks,1988-01-05,ATL vs. DET,1,,,
2198,Atlanta Hawks,1988-01-03,ATL vs. LAC,1,,,
2198,Atlanta Hawks,1987-12-30,ATL @ CLE,1,,,
